,Parcel ID,Address,date,price,yr_blt,sf,full_address,unique_ID,price_sf,sale_year,year,month,year-month
11853,058B01049000,315 ERMINES WAY,2020-11-24,190000.0,2004,2094,"315 ERMINES WAY Henry County, GA",058B01049000-11/24/2020-190000.0,90.73543457497613,2020,2020,11,2020-11
11855,108A03029000,6027 CREEKERTON BLVD,2020-11-24,130000.0,2001,1323,"6027 CREEKERTON BLVD Henry County, GA",108A03029000-11/24/2020-130000.0,98.26152683295541,2020,2020,11,2020-11
11858,096D01823000,2204 GOLDEN EAGLE DR,2020-11-24,425500.0,2015,4304,"2204 GOLDEN EAGLE DR Henry County, GA",096D01823000-11/24/2020-425500.0,98.86152416356877,2020,2020,11,2020-11
11860,065B05022000,140 SWAN LAKE RD,2020-11-24,135000.0,1970,1800,"140 SWAN LAKE RD Henry County, GA",065B05022000-11/24/2020-135000.0,75.0,2020,2020,11,2020-11
11862,031G01155000,722 BRAMBLING WAY,2020-11-24,195000.0,2003,1762,"722 BRAMBLING WAY Henry County, GA",031G01155000-11/24/2020-195000.0,110.66969353007946,2020,2020,11,2020-11
11863,046D01067000,110 COUNTRY ROADS CIR,2020-11-24,245000.0,1981,2380,"110 COUNTRY ROADS CIR Henry County, GA",046D01067000-11/24/2020-245000.0,102.94117647058823,2020,2020,11,2020-11
11864,139F04019000,295 MONROE DR,2020-11-24,445000.0,1994,2345,"295 MONROE DR Henry County, GA",139F04019000-11/24/2020-445000.0,189.76545842217485,2020,2020,11,2020-11
11865,071F01034000,425 CONCORD CIR,2020-11-24,190000.0,2001,2036,"425 CONCORD CIR Henry County, GA",071F01034000-11/24/2020-190000.0,93.32023575638507,2020,2020,11,2020-11
11866,129G01043000,141 ELKINS BLVD,2020-11-23,338500.0,2019,2862,"141 ELKINS BLVD Henry County, GA",129G01043000-11/23/2020-338500.0,118.27393431167016,2020,2020,11,2020-11
11867,146E01087000,482 SARAHS LN,2020-11-23,164000.0,1999,1184,"482 SARAHS LN Henry County, GA",146E01087000-11/23/2020-164000.0,138.51351351351352,2020,2020,11,2020-11
11868,S28A01159000,803 BRIGHT MORNING WAY,2020-11-23,150000.0,1998,1106,"803 BRIGHT MORNING WAY Henry County, GA",S28A01159000-11/23/2020-150000.0,135.623869801085,2020,2020,11,2020-11
11869,032A01002000,3810 JAMAICA DR,2020-11-23,305000.0,1981,2631,"3810 JAMAICA DR Henry County, GA",032A01002000-11/23/2020-305000.0,115.92550361079438,2020,2020,11,2020-11
11870,052B01002000,123 ROYAL BURGESS WAY,2020-11-23,765000.0,2005,5173,"123 ROYAL BURGESS WAY Henry County, GA",052B01002000-11/23/2020-765000.0,147.88323989947807,2020,2020,11,2020-11
11871,053D01033000,537 WALNUT CREEK DR,2020-11-23,230000.0,1996,2264,"537 WALNUT CREEK DR Henry County, GA",053D01033000-11/23/2020-230000.0,101.59010600706713,2020,2020,11,2020-11
11872,070E01291000,1112 PARAMOUNT DR,2020-11-23,225000.0,2015,2422,"1112 PARAMOUNT DR Henry County, GA",070E01291000-11/23/2020-225000.0,92.89843104872007,2020,2020,11,2020-11
11873,100-02048002,647 KELLEYTOWN RD,2020-11-23,292000.0,1890,2325,"647 KELLEYTOWN RD Henry County, GA",100-02048002-11/23/2020-292000.0,125.59139784946237,2020,2020,11,2020-11
11874,182A01016000,1048 CROWN LANDING PKWY,2020-11-23,254900.0,2004,2744,"1048 CROWN LANDING PKWY Henry County, GA",182A01016000-11/23/2020-254900.0,92.8935860058309,2020,2020,11,2020-11
11876,030D01221000,476 TOWNSEND BND,2020-11-23,202000.0,2005,1839,"476 TOWNSEND BND Henry County, GA",030D01221000-11/23/2020-202000.0,109.84230560087003,2020,2020,11,2020-11
11877,046F02014000,200 GLENLOCH CT,2020-11-23,202000.0,1990,1684,"200 GLENLOCH CT Henry County, GA",046F02014000-11/23/2020-202000.0,119.95249406175772,2020,2020,11,2020-11
11878,047A01044000,40 TRACE DR,2020-11-23,162000.0,1979,1323,"40 TRACE DR Henry County, GA",047A01044000-11/23/2020-162000.0,122.44897959183673,2020,2020,11,2020-11
11879,052C04046000,213 FAIRBROOK LN,2020-11-23,221000.0,1993,1886,"213 FAIRBROOK LN Henry County, GA",052C04046000-11/23/2020-221000.0,117.17921527041358,2020,2020,11,2020-11
11882,074D01416000,2813 BIRMINGHAM DR,2020-11-23,233000.0,2018,2011,"2813 BIRMINGHAM DR Henry County, GA",074D01416000-11/23/2020-233000.0,115.86275484833416,2020,2020,11,2020-11
11883,092I01022000,128 ESCALADE DR,2020-11-23,300000.0,2018,3062,"128 ESCALADE DR Henry County, GA",092I01022000-11/23/2020-300000.0,97.97517962116264,2020,2020,11,2020-11
11886,H09A01014000,64 EVA DR,2020-11-23,185000.0,1997,1648,"64 EVA DR Henry County, GA",H09A01014000-11/23/2020-185000.0,112.25728155339806,2020,2020,11,2020-11
11887,033F01077000,100 SUMMER LEIGH DR,2020-11-23,230000.0,1999,2168,"100 SUMMER LEIGH DR Henry County, GA",033F01077000-11/23/2020-230000.0,106.08856088560886,2020,2020,11,2020-11
11888,046D02025000,235 COUNTRY ROADS CIR,2020-11-23,214000.0,1983,2418,"235 COUNTRY ROADS CIR Henry County, GA",046D02025000-11/23/2020-214000.0,88.50289495450785,2020,2020,11,2020-11
11889,050B01063000,181 BRANDON RIDGE CIR,2020-11-23,133500.0,1997,1212,"181 BRANDON RIDGE CIR Henry County, GA",050B01063000-11/23/2020-133500.0,110.14851485148515,2020,2020,11,2020-11
11891,078C01305000,3072 PALE MOON PL,2020-11-23,225000.0,2006,1838,"3072 PALE MOON PL Henry County, GA",078C01305000-11/23/2020-225000.0,122.41566920565832,2020,2020,11,2020-11
11892,129G01047000,125 ELKINS BLVD,2020-11-23,360000.0,2019,2734,"125 ELKINS BLVD Henry County, GA",129G01047000-11/23/2020-360000.0,131.67520117044623,2020,2020,11,2020-11
11894,139C01079000,817 ARCHIE DR,2020-11-23,380000.0,2000,2438,"817 ARCHIE DR Henry County, GA",139C01079000-11/23/2020-380000.0,155.86546349466775,2020,2020,11,2020-11
11895,146D01034000,236 KINGS CV,2020-11-23,175000.0,2002,1618,"236 KINGS CV Henry County, GA",146D01034000-11/23/2020-175000.0,108.15822002472189,2020,2020,11,2020-11
11897,184A01032000,1200 MCCART CIR,2020-11-23,231500.0,1994,1982,"1200 MCCART CIR Henry County, GA",184A01032000-11/23/2020-231500.0,116.80121089808274,2020,2020,11,2020-11
11898,108A03010000,6018 CREEKERTON BLVD,2020-11-21,118000.0,2001,1323,"6018 CREEKERTON BLVD Henry County, GA",108A03010000-11/21/2020-118000.0,89.1912320483749,2020,2020,11,2020-11
11899,051D01088000,110 WILLOW TRCE,2020-11-20,270000.0,1996,2444,"110 WILLOW TRCE Henry County, GA",051D01088000-11/20/2020-270000.0,110.47463175122749,2020,2020,11,2020-11
11900,065I01001000,100 HANES CREEK DR,2020-11-20,366000.0,2006,4257,"100 HANES CREEK DR Henry County, GA",065I01001000-11/20/2020-366000.0,85.97603946441156,2020,2020,11,2020-11
11902,073C01108000,855 CHASE RIDGE DR,2020-11-20,202000.0,1998,2029,"855 CHASE RIDGE DR Henry County, GA",073C01108000-11/20/2020-202000.0,99.55643173977329,2020,2020,11,2020-11
11903,092F01208000,262 CORAL CIR,2020-11-20,133000.0,2002,1299,"262 CORAL CIR Henry County, GA",092F01208000-11/20/2020-133000.0,102.38645111624326,2020,2020,11,2020-11
11905,135E01024000,1135 RIVER GREEN CT,2020-11-20,265900.0,2000,2003,"1135 RIVER GREEN CT Henry County, GA",135E01024000-11/20/2020-265900.0,132.7508736894658,2020,2020,11,2020-11
11907,099A01098000,142 MELROSE CREEK DR,2020-11-20,365000.0,2005,3086,"142 MELROSE CREEK DR Henry County, GA",099A01098000-11/20/2020-365000.0,118.27608554763448,2020,2020,11,2020-11
11908,121A01071000,1226 BENT CREEK DR,2020-11-20,440000.0,2000,2746,"1226 BENT CREEK DR Henry County, GA",121A01071000-11/20/2020-440000.0,160.23306627822288,2020,2020,11,2020-11
11909,143C02162000,1005 EZEKIEL WAY,2020-11-20,249900.0,2013,2542,"1005 EZEKIEL WAY Henry County, GA",143C02162000-11/20/2020-249900.0,98.30841856805665,2020,2020,11,2020-11
11910,175A01007000,792 WYNN RD,2020-11-20,263000.0,2003,2072,"792 WYNN RD Henry County, GA",175A01007000-11/20/2020-263000.0,126.93050193050193,2020,2020,11,2020-11
11911,125B01017000,250 COURTLYN WAY,2020-11-20,217000.0,2001,2210,"250 COURTLYN WAY Henry County, GA",125B01017000-11/20/2020-217000.0,98.19004524886878,2020,2020,11,2020-11
11912,018-01016000,20 CONKLE RD,2020-11-20,265000.0,1930,2496,"20 CONKLE RD Henry County, GA",018-01016000-11/20/2020-265000.0,106.1698717948718,2020,2020,11,2020-11
11915,074C01089000,370 ROYAL ST,2020-11-20,221900.0,1996,2312,"370 ROYAL ST Henry County, GA",074C01089000-11/20/2020-221900.0,95.97750865051903,2020,2020,11,2020-11
11917,153E01017000,1107 HUNTCREST RDG,2020-11-20,290000.0,2001,2117,"1107 HUNTCREST RDG Henry County, GA",153E01017000-11/20/2020-290000.0,136.986301369863,2020,2020,11,2020-11
11918,H05A01080000,166 FERN CT,2020-11-20,155000.0,1997,1262,"166 FERN CT Henry County, GA",H05A01080000-11/20/2020-155000.0,122.82091917591126,2020,2020,11,2020-11
11920,105F01032000,150 BELLINGTON DR,2020-11-20,250000.0,2003,3008,"150 BELLINGTON DR Henry County, GA",105F01032000-11/20/2020-250000.0,83.11170212765957,2020,2020,11,2020-11
11921,112A01073000,4009 MADISON ACRES DR,2020-11-20,368000.0,2017,3375,"4009 MADISON ACRES DR Henry County, GA",112A01073000-11/20/2020-368000.0,109.03703703703704,2020,2020,11,2020-11
11922,122B01093000,320 INTERLAKE PASS,2020-11-20,269000.0,2004,2757,"320 INTERLAKE PASS Henry County, GA",122B01093000-11/20/2020-269000.0,97.56982227058397,2020,2020,11,2020-11
11923,139C01083000,825 ARCHIE DR,2020-11-20,335900.0,2000,2393,"825 ARCHIE DR Henry County, GA",139C01083000-11/20/2020-335900.0,140.36773923944838,2020,2020,11,2020-11
11924,148A01013000,645 LOCUST RD,2020-11-20,190000.0,1994,1599,"645 LOCUST RD Henry County, GA",148A01013000-11/20/2020-190000.0,118.82426516572858,2020,2020,11,2020-11
11925,159-01010002,2334 LEGUIN MILL RD,2020-11-20,289900.0,2002,1874,"2334 LEGUIN MILL RD Henry County, GA",159-01010002-11/20/2020-289900.0,154.69583778014942,2020,2020,11,2020-11
11926,165-01040001,1260 NORTH OLA RD,2020-11-20,202500.0,1988,1524,"1260 NORTH OLA RD Henry County, GA",165-01040001-11/20/2020-202500.0,132.8740157480315,2020,2020,11,2020-11
11927,177C01048000,412 SERENITY WALK,2020-11-20,228000.0,2001,1983,"412 SERENITY WALK Henry County, GA",177C01048000-11/20/2020-228000.0,114.97730711043873,2020,2020,11,2020-11
11928,076E01029000,1570 PRESSLEY LN,2020-11-20,289900.0,2015,3152,"1570 PRESSLEY LN Henry County, GA",076E01029000-11/20/2020-289900.0,91.97335025380711,2020,2020,11,2020-11
11929,070A01086000,744 STONEHAVEN CHASE,2020-11-20,200000.0,1996,1495,"744 STONEHAVEN CHASE Henry County, GA",070A01086000-11/20/2020-200000.0,133.77926421404683,2020,2020,11,2020-11
11930,084-01060000,2492 OLD CONYERS RD,2020-11-20,130000.0,1972,1200,"2492 OLD CONYERS RD Henry County, GA",084-01060000-11/20/2020-130000.0,108.33333333333333,2020,2020,11,2020-11
11933,139E05038000,550 HUIET DR,2020-11-20,565000.0,2004,3556,"550 HUIET DR Henry County, GA",139E05038000-11/20/2020-565000.0,158.88638920134983,2020,2020,11,2020-11
11934,161A01003000,308 MCKIBBEN DR,2020-11-20,309400.0,2003,2829,"308 MCKIBBEN DR Henry County, GA",161A01003000-11/20/2020-309400.0,109.36726758571933,2020,2020,11,2020-11
11935,168-01006002,473 KEYS FERRY RD,2020-11-20,260000.0,2002,3266,"473 KEYS FERRY RD Henry County, GA",168-01006002-11/20/2020-260000.0,79.60808328230252,2020,2020,11,2020-11
11938,031A02135000,300 EAGLE WAY,2020-11-20,178000.0,1996,2115,"300 EAGLE WAY Henry County, GA",031A02135000-11/20/2020-178000.0,84.16075650118204,2020,2020,11,2020-11
11939,033-02009000,2304 FLIPPEN RD,2020-11-20,228900.0,1958,1968,"2304 FLIPPEN RD Henry County, GA",033-02009000-11/20/2020-228900.0,116.3109756097561,2020,2020,11,2020-11
11940,016A02048000,519 OAK TRL,2020-11-20,290000.0,1997,2188,"519 OAK TRL Henry County, GA",016A02048000-11/20/2020-290000.0,132.54113345521023,2020,2020,11,2020-11
11942,064G01008000,116 NOORWOOD DR,2020-11-20,365000.0,2007,3564,"116 NOORWOOD DR Henry County, GA",064G01008000-11/20/2020-365000.0,102.41301907968575,2020,2020,11,2020-11
11943,091K01124000,1730 FORMOSA LN,2020-11-20,125000.0,2006,1604,"1730 FORMOSA LN Henry County, GA",091K01124000-11/20/2020-125000.0,77.93017456359102,2020,2020,11,2020-11
11944,H09A01035000,36 EVA DR,2020-11-20,153900.0,1997,1382,"36 EVA DR Henry County, GA",H09A01035000-11/20/2020-153900.0,111.3603473227207,2020,2020,11,2020-11
11945,M07-03006000,340 JUDY DR,2020-11-20,219900.0,1962,1984,"340 JUDY DR Henry County, GA",M07-03006000-11/20/2020-219900.0,110.8366935483871,2020,2020,11,2020-11
11948,S23-01003000,85 AMANDA CT,2020-11-19,120000.0,1974,1336,"85 AMANDA CT Henry County, GA",S23-01003000-11/19/2020-120000.0,89.82035928143712,2020,2020,11,2020-11
11951,165C01031000,2140 POST OAK CT,2020-11-19,309900.0,2001,2571,"2140 POST OAK CT Henry County, GA",165C01031000-11/19/2020-309900.0,120.536756126021,2020,2020,11,2020-11
11954,146-01010001,315 SOUTH UNITY GROVE RD,2020-11-19,420000.0,1996,2715,"315 SOUTH UNITY GROVE RD Henry County, GA",146-01010001-11/19/2020-420000.0,154.6961325966851,2020,2020,11,2020-11
11956,076A01102000,413 ARBOR CHASE,2020-11-19,230000.0,2001,2642,"413 ARBOR CHASE Henry County, GA",076A01102000-11/19/2020-230000.0,87.05526116578349,2020,2020,11,2020-11
11957,182A01067000,1073 CROWN LANDING PKWY,2020-11-19,245000.0,2005,2626,"1073 CROWN LANDING PKWY Henry County, GA",182A01067000-11/19/2020-245000.0,93.2977913175933,2020,2020,11,2020-11
11959,080A01143000,2721 SANDALWOOD CIR,2020-11-19,243000.0,2004,3161,"2721 SANDALWOOD CIR Henry County, GA",080A01143000-11/19/2020-243000.0,76.8744068332806,2020,2020,11,2020-11
11962,078D01053000,449 GLOUCHESTER DR,2020-11-18,299400.0,2005,2628,"449 GLOUCHESTER DR Henry County, GA",078D01053000-11/18/2020-299400.0,113.9269406392694,2020,2020,11,2020-11
11963,100B01097000,485 KELLEYTOWN WOODS PKWY,2020-11-18,285000.0,1996,2805,"485 KELLEYTOWN WOODS PKWY Henry County, GA",100B01097000-11/18/2020-285000.0,101.60427807486631,2020,2020,11,2020-11
11966,087A02010000,105 GILL LN,2020-11-18,230000.0,1994,1448,"105 GILL LN Henry County, GA",087A02010000-11/18/2020-230000.0,158.83977900552486,2020,2020,11,2020-11
11967,089C01031000,4030 BROOKDALE CT,2020-11-18,279000.0,1990,2163,"4030 BROOKDALE CT Henry County, GA",089C01031000-11/18/2020-279000.0,128.9875173370319,2020,2020,11,2020-11
11968,044A04067000,935 BLACKBERRY CT,2020-11-18,209900.0,1977,2092,"935 BLACKBERRY CT Henry County, GA",044A04067000-11/18/2020-209900.0,100.33460803059273,2020,2020,11,2020-11
11969,051F01029000,434 WINGED FOOT DR,2020-11-18,780000.0,1996,4885,"434 WINGED FOOT DR Henry County, GA",051F01029000-11/18/2020-780000.0,159.67246673490277,2020,2020,11,2020-11
11971,065D03003000,308 CEDAR LN,2020-11-18,149000.0,2001,1412,"308 CEDAR LN Henry County, GA",065D03003000-11/18/2020-149000.0,105.52407932011332,2020,2020,11,2020-11
11972,170B01173000,536 BREWER DR,2020-11-18,199000.0,2003,1816,"536 BREWER DR Henry County, GA",170B01173000-11/18/2020-199000.0,109.58149779735683,2020,2020,11,2020-11
11974,078C01360000,1020 ADIE CV,2020-11-18,181000.0,2004,1634,"1020 ADIE CV Henry County, GA",078C01360000-11/18/2020-181000.0,110.77111383108935,2020,2020,11,2020-11
11975,028G01195000,1304 VICKSBURG XING,2020-11-18,235900.0,2005,2611,"1304 VICKSBURG XING Henry County, GA",028G01195000-11/18/2020-235900.0,90.3485254691689,2020,2020,11,2020-11
11976,008A01153000,1300 NORTH HAMPTON DR,2020-11-17,138000.0,1997,1056,"1300 NORTH HAMPTON DR Henry County, GA",008A01153000-11/17/2020-138000.0,130.6818181818182,2020,2020,11,2020-11
11978,047B03024000,1947 FLAT ROCK RD,2020-11-17,200000.0,1980,2702,"1947 FLAT ROCK RD Henry County, GA",047B03024000-11/17/2020-200000.0,74.01924500370096,2020,2020,11,2020-11
11979,057C01017000,420 SAVANNAH PL,2020-11-17,232000.0,1999,2060,"420 SAVANNAH PL Henry County, GA",057C01017000-11/17/2020-232000.0,112.62135922330097,2020,2020,11,2020-11
11980,058B01098000,1041 MARIS LN,2020-11-17,220000.0,2005,2693,"1041 MARIS LN Henry County, GA",058B01098000-11/17/2020-220000.0,81.69327887114741,2020,2020,11,2020-11
11981,064C01060000,105 SPRINGBROOK LN,2020-11-17,172000.0,1993,1770,"105 SPRINGBROOK LN Henry County, GA",064C01060000-11/17/2020-172000.0,97.17514124293785,2020,2020,11,2020-11
11982,071G01062000,200 PALMBERG TRCE,2020-11-17,265000.0,2001,2757,"200 PALMBERG TRCE Henry County, GA",071G01062000-11/17/2020-265000.0,96.1189698948132,2020,2020,11,2020-11
11984,123F02076000,188 FASHION XING,2020-11-17,255000.0,2005,2695,"188 FASHION XING Henry County, GA",123F02076000-11/17/2020-255000.0,94.61966604823748,2020,2020,11,2020-11
11985,178-01016001,1658 KEYS FERRY RD,2020-11-17,165900.0,1925,2707,"1658 KEYS FERRY RD Henry County, GA",178-01016001-11/17/2020-165900.0,61.28555596601404,2020,2020,11,2020-11
11986,H02-01003000,6 CENTRAL AVE,2020-11-17,118900.0,1950,1128,"6 CENTRAL AVE Henry County, GA",H02-01003000-11/17/2020-118900.0,105.40780141843972,2020,2020,11,2020-11
11987,064-01002000,6475 HEARN RD,2020-11-17,88000.0,1972,1075,"6475 HEARN RD Henry County, GA",064-01002000-11/17/2020-88000.0,81.86046511627907,2020,2020,11,2020-11
11988,145D01153000,1404 SADDLEBROOK CT,2020-11-17,202000.0,2001,1540,"1404 SADDLEBROOK CT Henry County, GA",145D01153000-11/17/2020-202000.0,131.16883116883116,2020,2020,11,2020-11
11989,062A01079000,173 KINGSWOOD DR,2020-11-17,215000.0,1992,2332,"173 KINGSWOOD DR Henry County, GA",062A01079000-11/17/2020-215000.0,92.19554030874785,2020,2020,11,2020-11
11990,157A01030000,124 CEDAR RIDGE RD,2020-11-17,195900.0,1994,2141,"124 CEDAR RIDGE RD Henry County, GA",157A01030000-11/17/2020-195900.0,91.4992993928071,2020,2020,11,2020-11
11991,071L01027001,412 KENLEY CT,2020-11-17,242000.0,2007,1737,"412 KENLEY CT Henry County, GA",071L01027001-11/17/2020-242000.0,139.32066781807714,2020,2020,11,2020-11
11992,093A01009000,717 VILLAGE OVERLOOK,2020-11-17,142000.0,1996,1172,"717 VILLAGE OVERLOOK Henry County, GA",093A01009000-11/17/2020-142000.0,121.160409556314,2020,2020,11,2020-11
11993,138B01011000,129 DELWOOD DR,2020-11-17,369900.0,2016,3718,"129 DELWOOD DR Henry County, GA",138B01011000-11/17/2020-369900.0,99.48897256589564,2020,2020,11,2020-11
11996,S05-07005000,714 DAVIS RD,2020-11-17,140000.0,1980,1666,"714 DAVIS RD Henry County, GA",S05-07005000-11/17/2020-140000.0,84.03361344537815,2020,2020,11,2020-11
11997,065C02021000,165 BOB WHITE DR,2020-11-17,196000.0,1988,1786,"165 BOB WHITE DR Henry County, GA",065C02021000-11/17/2020-196000.0,109.7424412094065,2020,2020,11,2020-11
11998,066C02076000,517 CLUB VALLEY DR,2020-11-17,172000.0,1988,1604,"517 CLUB VALLEY DR Henry County, GA",066C02076000-11/17/2020-172000.0,107.23192019950125,2020,2020,11,2020-11
11999,033A01001000,101 JODECO WAY,2020-11-16,160000.0,1986,1287,"101 JODECO WAY Henry County, GA",033A01001000-11/16/2020-160000.0,124.32012432012432,2020,2020,11,2020-11
12000,047A01022000,35 TRACE DR,2020-11-16,165000.0,1979,1798,"35 TRACE DR Henry County, GA",047A01022000-11/16/2020-165000.0,91.7686318131257,2020,2020,11,2020-11
12001,091F01044000,491 WATERFRONT DR,2020-11-16,222900.0,1996,1958,"491 WATERFRONT DR Henry County, GA",091F01044000-11/16/2020-222900.0,113.84065372829417,2020,2020,11,2020-11
12002,092I01003000,108 ESCALADE DR,2020-11-16,290500.0,2019,3055,"108 ESCALADE DR Henry County, GA",092I01003000-11/16/2020-290500.0,95.0900163666121,2020,2020,11,2020-11
12004,160B01034000,116 WOLF CREEK WAY,2020-11-16,190000.0,1998,1274,"116 WOLF CREEK WAY Henry County, GA",160B01034000-11/16/2020-190000.0,149.13657770800629,2020,2020,11,2020-11
12005,055C01006000,325 PLYMSTOCK DR,2020-11-16,275000.0,2007,2797,"325 PLYMSTOCK DR Henry County, GA",055C01006000-11/16/2020-275000.0,98.31962817304255,2020,2020,11,2020-11
12006,020D01237000,101 FEARS DR,2020-11-16,199900.0,2005,1777,"101 FEARS DR Henry County, GA",020D01237000-11/16/2020-199900.0,112.49296567248172,2020,2020,11,2020-11
12007,109A01161000,732 DENISE CT,2020-11-16,186000.0,2006,1434,"732 DENISE CT Henry County, GA",109A01161000-11/16/2020-186000.0,129.7071129707113,2020,2020,11,2020-11
12008,139C01134000,705 DOW PL,2020-11-16,365000.0,2002,2112,"705 DOW PL Henry County, GA",139C01134000-11/16/2020-365000.0,172.8219696969697,2020,2020,11,2020-11
12009,016A01077000,451 PATES LAKE CT,2020-11-16,310000.0,1996,2788,"451 PATES LAKE CT Henry County, GA",016A01077000-11/16/2020-310000.0,111.19081779053084,2020,2020,11,2020-11
12010,033A01095000,175 RIDGEWOOD TRL,2020-11-16,202000.0,2002,1664,"175 RIDGEWOOD TRL Henry County, GA",033A01095000-11/16/2020-202000.0,121.39423076923077,2020,2020,11,2020-11
12011,033B04019000,160 JANS MDWS,2020-11-16,229000.0,1990,1544,"160 JANS MDWS Henry County, GA",033B04019000-11/16/2020-229000.0,148.31606217616581,2020,2020,11,2020-11
12012,093A01109000,610 FIELDCREST DR,2020-11-16,148800.0,1998,1274,"610 FIELDCREST DR Henry County, GA",093A01109000-11/16/2020-148800.0,116.79748822605966,2020,2020,11,2020-11
12013,118A01057000,474 CREEK VIEW CT,2020-11-16,200000.0,1995,1358,"474 CREEK VIEW CT Henry County, GA",118A01057000-11/16/2020-200000.0,147.27540500736376,2020,2020,11,2020-11
12014,130G01059000,1053 LEAR DR,2020-11-16,225300.0,2018,2374,"1053 LEAR DR Henry County, GA",130G01059000-11/16/2020-225300.0,94.90311710193765,2020,2020,11,2020-11
