,Parcel ID,county,date,year,month,year-month,price,yr_blt,sf,price_sf,lat,long,GEOID,Sub_geo
176,131A01229000,"1074 HARTWELL RD Henry County, GA",2/22/19,2019,2,2019-2,195900,2018,2002,97.85214785,33.3177188,-84.1108353,13151070412,South Henry
177,131A01230000,"1070 HARTWELL RD Henry County, GA",5/6/19,2019,5,2019-5,190900,2018,1796,106.2917595,33.3177266,-84.1110002,13151070412,South Henry
178,131A01230000,"1070 HARTWELL RD Henry County, GA",9/3/21,2021,9,2021-9,275000,2018,1796,153.1180401,33.3177266,-84.1110002,13151070412,South Henry
179,131A01231000,"1066 HARTWELL RD Henry County, GA",9/30/22,2022,9,2022-9,345000,2018,2284,151.0507881,33.3177364,-84.1112065,13151070412,South Henry
180,148A01125000,"714 GROVE POINTE CIR Henry County, GA",12/9/21,2021,12,2021-12,269900,2002,1674,161.2305854,33.317963,-84.0819151,13151070412,South Henry
181,148D01024000,"213 ABBY CT Henry County, GA",3/26/21,2021,3,2021-3,229900,2005,1500,153.2666667,33.3180657,-84.08959,13151070412,South Henry
182,131A01004000,"1013 HARTWELL RD Henry County, GA",6/2/21,2021,6,2021-6,234000,2018,1789,130.7993292,33.3181099,-84.1135574,13151070412,South Henry
183,131A01003000,"1009 HARTWELL RD Henry County, GA",7/23/20,2020,7,2020-7,227900,2018,2210,103.1221719,33.3181177,-84.1137224,13151070412,South Henry
184,131A01002000,"1005 HARTWELL RD Henry County, GA",3/10/22,2022,3,2022-3,356900,2018,2556,139.6322379,33.3181274,-84.1139286,13151070412,South Henry
185,131A01014000,"1053 HARTWELL RD Henry County, GA",5/30/19,2019,5,2019-5,217900,2018,2219,98.19738621,33.3181551,-84.1117427,13151070412,South Henry
186,131A01028000,"1111 HARTWELL RD Henry County, GA",3/23/20,2020,3,2020-3,227000,2019,2276,99.73637961,33.3181573,-84.1090204,13151070412,South Henry
187,131A01019000,"1073 HARTWELL RD Henry County, GA",7/26/21,2021,7,2021-7,310000,2019,1967,157.6004067,33.3181578,-84.1108765,13151070412,South Henry
188,131A01013000,"1049 HARTWELL RD Henry County, GA",3/8/19,2019,3,2019-3,186900,2018,1781,104.9410444,33.3181629,-84.1119076,13151070412,South Henry
189,131A01022000,"1085 HARTWELL RD Henry County, GA",5/28/22,2022,5,2022-5,408000,2019,2556,159.6244131,33.3181761,-84.1103403,13151070412,South Henry
190,148A01023000,"401 GROVE POINTE CT Henry County, GA",7/7/21,2021,7,2021-7,215000,1995,1563,137.5559821,33.3181858,-84.0847623,13151070412,South Henry
191,131A01068000,"6049 PRODIGY LN Henry County, GA",8/9/22,2022,8,2022-8,331500,2021,2276,145.6502636,33.3182277,-84.1049903,13151070412,South Henry
192,148A01060000,"400 GROVE POINTE CT Henry County, GA",6/6/22,2022,6,2022-6,262000,1996,1250,209.6,33.3183631,-84.0838958,13151070412,South Henry
193,130-01009007,"553 HIGGINS RD Henry County, GA",6/19/20,2020,6,2020-6,235000,2000,2175,108.045977,33.3189382,-84.0978415,13151070412,South Henry
194,148A01064000,"703 GROVE POINTE CIR Henry County, GA",1/11/19,2019,1,2019-1,179000,2018,1612,111.0421836,33.319135,-84.084137,13151070412,South Henry
195,148A01100000,"711 GROVE POINTE CIR Henry County, GA",6/15/18,2018,6,2018-6,175000,2000,2120,82.54716981,33.3191486,-84.0820389,13151070412,South Henry
196,148-01001081,"570 LOCUST RD Henry County, GA",11/8/22,2022,11,2022-11,519000,2002,3133,165.6559208,33.3193568,-84.0877951,13151070412,South Henry
197,130-01009006,"549 HIGGINS RD Henry County, GA",10/12/21,2021,10,2021-10,269000,1999,1998,134.6346346,33.3195799,-84.0975527,13151070412,South Henry
198,147-01026001,"571 LOCUST RD Henry County, GA",2/1/22,2022,2,2022-2,402000,1993,1793,224.2052426,33.3197667,-84.0849274,13151070412,South Henry
199,147-01052001,"237 SOUTH SINGLEY DR Henry County, GA",1/12/21,2021,1,2021-1,230000,2004,1778,129.3588301,33.3222391,-84.0698643,13151070412,South Henry
200,130F01040000,"708 THISTLE CT Henry County, GA",4/13/18,2018,4,2018-4,164900,2017,1627,101.3521819,33.3225363,-84.101843,13151070412,South Henry
201,130F01042000,"702 THISTLE CT Henry County, GA",1/31/18,2018,1,2018-1,143900,2017,1874,76.78762006,33.3227789,-84.1014305,13151070412,South Henry
202,130F01038000,"703 THISTLE CT Henry County, GA",1/19/21,2021,1,2021-1,220000,2017,1850,118.9189189,33.3228141,-84.102173,13151070412,South Henry
203,130F01044000,"519 KIRKLAND DR Henry County, GA",5/21/18,2018,5,2018-5,159000,2016,1374,115.720524,33.3230313,-84.1012242,13151070412,South Henry
204,130F01036000,"525 KIRKLAND DR Henry County, GA",2/25/20,2020,2,2020-2,193000,2018,1887,102.2787493,33.3230743,-84.1021318,13151070412,South Henry
205,130F01045000,"517 KIRKLAND DR Henry County, GA",7/2/20,2020,7,2020-7,193500,2017,1874,103.2550694,33.3231108,-84.1010592,13151070412,South Henry
206,130-01015001,"120 WILLIAMS WAY Henry County, GA",3/20/18,2018,3,2018-3,372000,1998,2392,155.5183946,33.3231706,-84.1087729,13151070412,South Henry
207,130F01047000,"513 KIRKLAND DR Henry County, GA",6/7/22,2022,6,2022-6,305000,2017,1926,158.3592939,33.3232027,-84.1009323,13151070412,South Henry
208,130F01048000,"511 KIRKLAND DR Henry County, GA",6/3/21,2021,6,2021-6,240000,2017,1926,124.6105919,33.3232778,-84.1008942,13151070412,South Henry
209,130F01031000,"522 KIRKLAND DR Henry County, GA",2/24/21,2021,2,2021-2,225000,2017,1923,117.0046802,33.3234082,-84.1018018,13151070412,South Henry
210,130F01031000,"522 KIRKLAND DR Henry County, GA",1/31/18,2018,1,2018-1,143900,2017,1923,74.83099324,33.3234082,-84.1018018,13151070412,South Henry
211,130F01050000,"507 KIRKLAND DR Henry County, GA",9/1/22,2022,9,2022-9,331200,2018,1887,175.5166932,33.3234447,-84.1007292,13151070412,South Henry
212,130F01032000,"524 KIRKLAND DR Henry County, GA",10/20/20,2020,10,2020-10,200000,2017,1923,104.0041602,33.3234578,-84.1019255,13151070412,South Henry
213,130F01032000,"524 KIRKLAND DR Henry County, GA",2/8/18,2018,2,2018-2,148100,2017,1923,77.0150806,33.3234578,-84.1019255,13151070412,South Henry
214,147-01053000,"228 SOUTH SINGLEY DR Henry County, GA",11/5/18,2018,11,2018-11,190900,1979,2478,77.03793382,33.3237246,-84.0698643,13151070412,South Henry
215,130F01054000,"499 KIRKLAND DR Henry County, GA",9/28/20,2020,9,2020-9,205000,2014,2298,89.20800696,33.323733,-84.1003579,13151070412,South Henry
216,130F01055000,"497 KIRKLAND DR Henry County, GA",10/27/20,2020,10,2020-10,178000,2018,1892,94.08033827,33.3237708,-84.1002342,13151070412,South Henry
217,130F01057000,"493 KIRKLAND DR Henry County, GA",4/5/21,2021,4,2021-4,260000,2014,2048,126.953125,33.3239814,-84.1000692,13151070412,South Henry
218,130F01023000,"500 KIRKLAND DR Henry County, GA",12/5/19,2019,12,2019-12,185000,2014,1933,95.70615623,33.3240108,-84.100688,13151070412,South Henry
219,130F01022000,"498 KIRKLAND DR Henry County, GA",10/17/22,2022,10,2022-10,308000,2017,1874,164.3543223,33.3240923,-84.1005642,13151070412,South Henry
220,130-01048000,"380 HIGGINS RD Henry County, GA",11/10/21,2021,11,2021-11,330000,1990,2047,161.2115291,33.324096,-84.0951186,13151070412,South Henry
221,147-01054000,"164 SOUTH SINGLEY DR Henry County, GA",6/8/22,2022,6,2022-6,320000,1975,1372,233.2361516,33.324164,-84.0689566,13151070412,South Henry
222,147-01054000,"164 SOUTH SINGLEY DR Henry County, GA",11/22/19,2019,11,2019-11,188000,1975,1372,137.0262391,33.324164,-84.0689566,13151070412,South Henry
223,147-01054000,"164 SOUTH SINGLEY DR Henry County, GA",3/5/21,2021,3,2021-3,238000,1975,1372,173.4693878,33.324164,-84.0689566,13151070412,South Henry
224,130F01060000,"487 KIRKLAND DR Henry County, GA",1/10/20,2020,1,2020-1,194000,2019,1729,112.2035859,33.3241862,-84.0997804,13151070412,South Henry
225,130E01013000,"149 AVONWOOD CIR Henry County, GA",7/17/20,2020,7,2020-7,207100,2019,1832,113.0458515,33.324939,-84.098027,13151070412,South Henry
226,130F01062000,"469 KIRKLAND DR Henry County, GA",9/25/20,2020,9,2020-9,183600,2019,1921,95.57522124,33.324957,-84.0994504,13151070412,South Henry
227,130E01015000,"148 AVONWOOD CIR Henry County, GA",4/29/20,2020,4,2020-4,211800,2019,1892,111.9450317,33.3249981,-84.0975527,13151070412,South Henry
228,130E01014000,"152 AVONWOOD CIR Henry County, GA",5/29/20,2020,5,2020-5,208600,2019,1916,108.8726514,33.3250078,-84.0977589,13151070412,South Henry
229,130E01016000,"144 AVONWOOD CIR Henry County, GA",8/25/20,2020,8,2020-8,208600,2019,1969,105.9421026,33.325013,-84.0973829,13151070412,South Henry
230,130F01063000,"465 KIRKLAND DR Henry County, GA",8/31/20,2020,8,2020-8,189800,2019,1729,109.7744361,33.3250548,-84.0994401,13151070412,South Henry
231,130F01013000,"466 KIRKLAND DR Henry County, GA",8/1/22,2022,8,2022-8,308000,2009,1780,173.0337079,33.3250679,-84.0999454,13151070412,South Henry
232,130E01017000,"140 AVONWOOD CIR Henry County, GA",3/24/20,2020,3,2020-3,203800,2019,1848,110.2813853,33.3251233,-84.0974289,13151070412,South Henry
233,130E01012000,"145 AVONWOOD CIR Henry County, GA",5/28/20,2020,5,2020-5,195800,2019,1728,113.3101852,33.3251526,-84.0980477,13151070412,South Henry
234,130F01064000,"461 KIRKLAND DR Henry County, GA",10/27/20,2020,10,2020-10,183600,2019,1921,95.57522124,33.3251735,-84.0994091,13151070412,South Henry
235,130F01065000,"457 KIRKLAND DR Henry County, GA",8/31/20,2020,8,2020-8,189800,2019,1728,109.837963,33.3252952,-84.0994401,13151070412,South Henry
236,130E01019000,"304 NUTWOOD TRCE Henry County, GA",5/28/20,2020,5,2020-5,198900,2019,1916,103.8100209,33.3253658,-84.0970164,13151070412,South Henry
237,130F01066000,"453 KIRKLAND DR Henry County, GA",8/31/20,2020,8,2020-8,183600,2019,1921,95.57522124,33.325392,-84.0994091,13151070412,South Henry
238,130E01020000,"310 NUTWOOD TRCE Henry County, GA",4/22/20,2020,4,2020-4,202500,2018,1770,114.4067797,33.3254145,-84.0966311,13151070412,South Henry
239,130F01010000,"452 KIRKLAND DR Henry County, GA",11/1/21,2021,11,2021-11,243000,2008,1604,151.4962594,33.3254174,-84.0999454,13151070412,South Henry
240,130E01010000,"137 AVONWOOD CIR Henry County, GA",5/28/20,2020,5,2020-5,203100,2019,1918,105.8915537,33.325435,-84.098084,13151070412,South Henry
242,130F01009000,"448 KIRKLAND DR Henry County, GA",11/29/21,2021,11,2021-11,225000,2006,1634,137.6988984,33.3255048,-84.0999454,13151070412,South Henry
243,130E01030000,"301 NUTWOOD TRCE Henry County, GA",8/8/22,2022,8,2022-8,306300,2018,1648,185.8616505,33.32575,-84.0972845,13151070412,South Henry
244,130E01028000,"309 NUTWOOD TRCE Henry County, GA",8/31/22,2022,8,2022-8,315000,2018,1780,176.9662921,33.3258008,-84.0969751,13151070412,South Henry
245,130E01028000,"309 NUTWOOD TRCE Henry County, GA",12/11/20,2020,12,2020-12,172100,2018,1780,96.68539326,33.3258008,-84.0969751,13151070412,South Henry
246,130E01026000,"317 NUTWOOD TRCE Henry County, GA",3/18/20,2020,3,2020-3,202000,2018,1780,113.4831461,33.3259154,-84.0966835,13151070412,South Henry
247,130F01005000,"434 KIRKLAND DR Henry County, GA",3/19/20,2020,3,2020-3,158500,2006,1616,98.08168317,33.3259418,-84.0999454,13151070412,South Henry
248,130E01025000,"321 NUTWOOD TRCE Henry County, GA",9/26/19,2019,9,2019-9,214000,2018,1928,110.9958506,33.3259521,-84.09648,13151070412,South Henry
249,147-01018001,"339 HIGGINS RD Henry County, GA",5/22/20,2020,5,2020-5,178000,2002,1563,113.8835573,33.3259668,-84.0921893,13151070412,South Henry
250,130F01004000,"430 KIRKLAND DR Henry County, GA",7/29/20,2020,7,2020-7,163500,2006,1864,87.71459227,33.3259881,-84.0999049,13151070412,South Henry
252,130E01032000,"204 SABLESHIRE WAY Henry County, GA",2/27/20,2020,2,2020-2,198900,2019,1924,103.3783784,33.3261523,-84.0970164,13151070412,South Henry
253,130E01033000,"208 SABLESHIRE WAY Henry County, GA",6/30/20,2020,6,2020-6,203100,2019,1832,110.8624454,33.3261882,-84.0968513,13151070412,South Henry
254,130E01034000,"212 SABLESHIRE WAY Henry County, GA",7/8/20,2020,7,2020-7,191000,2019,1687,113.2187315,33.326226,-84.0967276,13151070412,South Henry
255,130E01038000,"228 SABLESHIRE WAY Henry County, GA",9/25/19,2019,9,2019-9,175000,2007,2125,82.35294118,33.3262905,-84.0960003,13151070412,South Henry
256,130E01037000,"224 SABLESHIRE WAY Henry County, GA",8/26/21,2021,8,2021-8,285000,2017,2668,106.8215892,33.3263438,-84.0962097,13151070412,South Henry
257,130E01037000,"224 SABLESHIRE WAY Henry County, GA",3/13/18,2018,3,2018-3,185000,2017,2668,69.34032984,33.3263438,-84.0962097,13151070412,South Henry
258,130E01039000,"232 SABLESHIRE WAY Henry County, GA",5/2/22,2022,5,2022-5,325000,2007,2528,128.5601266,33.3263596,-84.0958612,13151070412,South Henry
259,130E01003000,"109 AVONWOOD CIR Henry County, GA",12/22/20,2020,12,2020-12,198000,2005,1830,108.1967213,33.326422,-84.0977965,13151070412,South Henry
260,130E01040000,"236 SABLESHIRE WAY Henry County, GA",11/9/22,2022,11,2022-11,260000,2007,1907,136.3398007,33.3264829,-84.0956962,13151070412,South Henry
261,130E01051000,"201 SABLESHIRE WAY Henry County, GA",3/9/18,2018,3,2018-3,145000,2006,2218,65.374211,33.3265252,-84.0973176,13151070412,South Henry
262,130E01041000,"240 SABLESHIRE WAY Henry County, GA",5/27/20,2020,5,2020-5,224900,2019,2852,78.8569425,33.3266235,-84.0956736,13151070412,South Henry
263,147B01023000,"513 MULLEN CT Henry County, GA",1/31/20,2020,1,2020-1,236300,2019,2761,85.584933,33.3266395,-84.0773963,13151070412,South Henry
264,147B01021000,"505 MULLEN CT Henry County, GA",2/22/22,2022,2,2022-2,362000,2019,2208,163.9492754,33.3267033,-84.0769011,13151070412,South Henry
265,130E01047000,"217 SABLESHIRE WAY Henry County, GA",6/30/20,2020,6,2020-6,192400,2019,1918,100.3128259,33.326707,-84.096675,13151070412,South Henry
266,147A01012000,"180 SOUTHRIDGE DR Henry County, GA",11/6/19,2019,11,2019-11,151000,1996,1242,121.5780998,33.3267093,-84.0747344,13151070412,South Henry
267,147B01020000,"501 MULLEN CT Henry County, GA",3/30/20,2020,3,2020-3,255000,2019,2490,102.4096386,33.3267163,-84.0767154,13151070412,South Henry
268,130E01046000,"221 SABLESHIRE WAY Henry County, GA",3/22/18,2018,3,2018-3,184900,2017,2668,69.30284858,33.3267395,-84.0965174,13151070412,South Henry
269,147B01019000,"201 WEYMOUTH DR Henry County, GA",7/17/20,2020,7,2020-7,249900,2019,2208,113.1793478,33.3267553,-84.0761583,13151070412,South Henry
270,130F01001000,"800 ROSEMARY LN Henry County, GA",8/18/20,2020,8,2020-8,176000,2006,1836,95.86056645,33.3268195,-84.1000279,13151070412,South Henry
271,147-01001057,"55 SOUTH SINGLEY DR Henry County, GA",6/8/18,2018,6,2018-6,133000,2000,1308,101.6819572,33.3268991,-84.0677181,13151070412,South Henry
272,130E01043000,"233 SABLESHIRE WAY Henry County, GA",9/8/20,2020,9,2020-9,189900,2006,2427,78.2447466,33.3269107,-84.0959643,13151070412,South Henry
273,147A01013000,"172 SOUTHRIDGE DR Henry County, GA",11/16/20,2020,11,2020-11,215000,1996,1441,149.2019431,33.326968,-84.0737439,13151070412,South Henry
274,130J01025000,"148 AL-JENNAH BLVD Henry County, GA",4/21/20,2020,4,2020-4,224900,2019,1813,124.0485383,33.3270658,-84.0941697,13151070412,South Henry
275,130J01025000,"148 AL-JENNAH BLVD Henry County, GA",11/22/22,2022,11,2022-11,320000,2019,1813,176.5030336,33.3270658,-84.0941697,13151070412,South Henry
276,147A01010000,"173 SOUTHRIDGE DR Henry County, GA",6/25/21,2021,6,2021-6,227500,1995,1765,128.8951841,33.3271777,-84.0753948,13151070412,South Henry
277,147-01033000,"242 LOCUST RD Henry County, GA",5/20/20,2020,5,2020-5,178600,1958,1672,106.8181818,33.3271953,-84.0854019,13151070412,South Henry
278,130J01020000,"138 AL-JENNAH BLVD Henry County, GA",3/23/20,2020,3,2020-3,210900,2019,1696,124.3514151,33.3271974,-84.093262,13151070412,South Henry
279,147B01027000,"520 MULLEN CT Henry County, GA",5/15/20,2020,5,2020-5,284900,2019,2490,114.4176707,33.3272083,-84.0778709,13151070412,South Henry
280,147B01027000,"520 MULLEN CT Henry County, GA",11/8/22,2022,11,2022-11,410000,2019,2490,164.6586345,33.3272083,-84.0778709,13151070412,South Henry
281,147B01030000,"508 MULLEN CT Henry County, GA",2/10/20,2020,2,2020-2,269400,2019,2208,122.0108696,33.3272394,-84.0771487,13151070412,South Henry
282,147B01028000,"516 MULLEN CT Henry County, GA",8/20/21,2021,8,2021-8,337000,2020,2274,148.1970097,33.3273275,-84.0776233,13151070412,South Henry
283,130G01002000,"1104 WERRE WAY Henry County, GA",12/1/21,2021,12,2021-12,270000,2005,2214,121.9512195,33.3273379,-84.0971401,13151070412,South Henry
284,147-01056013,"54 SOUTH SINGLEY DR Henry County, GA",7/28/22,2022,7,2022-7,283000,1997,1688,167.6540284,33.3273546,-84.0685642,13151070412,South Henry
285,147-01062000,"336 SOUTH SINGLEY DR Henry County, GA",8/2/21,2021,8,2021-8,230000,2017,1830,125.6830601,33.3273567,-84.0679758,13151070412,South Henry
286,130J01019000,"136 AL-JENNAH BLVD Henry County, GA",3/2/20,2020,3,2020-3,235900,2019,2157,109.3648586,33.3273663,-84.0931382,13151070412,South Henry
287,147B01032000,"188 WEYMOUTH DR Henry County, GA",2/1/19,2019,2,2019-2,217400,2018,2319,93.74730487,33.3273945,-84.076736,13151070412,South Henry
288,130G01004000,"1112 WERRE WAY Henry County, GA",4/21/21,2021,4,2021-4,240000,2006,2493,96.26955475,33.3274057,-84.0967276,13151070412,South Henry
289,130J01064000,"149 AL-JENNAH BLVD Henry County, GA",2/4/20,2020,2,2020-2,249900,2019,2405,103.9085239,33.327461,-84.0942109,13151070412,South Henry
291,147A01014000,"164 SOUTHRIDGE DR Henry County, GA",5/6/21,2021,5,2021-5,220000,1996,1434,153.4170153,33.3275151,-84.0737646,13151070412,South Henry
292,130G01006000,"1120 WERRE WAY Henry County, GA",3/29/19,2019,3,2019-3,222700,2018,2857,77.94889744,33.3275628,-84.0963563,13151070412,South Henry
293,130J01066000,"169 AL-JENNAH BLVD Henry County, GA",3/13/20,2020,3,2020-3,210900,2019,1696,124.3514151,33.3275679,-84.0946235,13151070412,South Henry
294,147B01015000,"185 WEYMOUTH DR Henry County, GA",11/12/20,2020,11,2020-11,269500,2018,2156,125.0,33.3276063,-84.0761376,13151070412,South Henry
295,147B01015000,"185 WEYMOUTH DR Henry County, GA",6/7/19,2019,6,2019-6,255900,2018,2156,118.6920223,33.3276063,-84.0761376,13151070412,South Henry
296,130G01040000,"1009 LEAR DR Henry County, GA",12/22/21,2021,12,2021-12,285000,2005,2642,107.8728236,33.3276731,-84.0977589,13151070412,South Henry
297,147B01035000,"409 ATLAS CT Henry County, GA",3/4/22,2022,3,2022-3,399900,2018,3342,119.6588869,33.3276763,-84.0771487,13151070412,South Henry
298,147B01035000,"409 ATLAS CT Henry County, GA",12/10/21,2021,12,2021-12,378300,2018,3342,113.1956912,33.3276763,-84.0771487,13151070412,South Henry
299,147B01035000,"409 ATLAS CT Henry County, GA",10/8/19,2019,10,2019-10,262100,2018,3342,78.42609216,33.3276763,-84.0771487,13151070412,South Henry
300,130G01007000,"1124 WERRE WAY Henry County, GA",11/22/22,2022,11,2022-11,320000,2018,2450,130.6122449,33.3276861,-84.0961912,13151070412,South Henry
301,147A01033000,"217 BEULAH LN Henry County, GA",9/29/21,2021,9,2021-9,199500,1999,1530,130.3921569,33.3277194,-84.0720931,13151070412,South Henry
302,147B01034000,"405 ATLAS CT Henry County, GA",12/12/19,2019,12,2019-12,240000,2018,2347,102.258202,33.327731,-84.0769217,13151070412,South Henry
303,147B01036000,"413 ATLAS CT Henry County, GA",5/29/19,2019,5,2019-5,300000,2018,3354,89.44543828,33.3278003,-84.0774582,13151070412,South Henry
304,130G01008000,"1128 WERRE WAY Henry County, GA",8/31/22,2022,8,2022-8,330000,2018,2576,128.1055901,33.3278113,-84.0960675,13151070412,South Henry
305,130G01008000,"1128 WERRE WAY Henry County, GA",12/22/20,2020,12,2020-12,264900,2018,2576,102.8338509,33.3278113,-84.0960675,13151070412,South Henry
306,130G01008000,"1128 WERRE WAY Henry County, GA",2/28/19,2019,2,2019-2,211200,2018,2576,81.98757764,33.3278113,-84.0960675,13151070412,South Henry
307,130J01069000,"175 AL-JENNAH BLVD Henry County, GA",6/12/20,2020,6,2020-6,253900,2019,2405,105.5717256,33.3279057,-84.094376,13151070412,South Henry
